B9401.KOLLIUTS,B9401.KOLLINR,B9401.SKAPDAT,B9401.SKAPTIM,B9401.FRDPLATS,B9403.ARTNR,B9401.EMBTYP,B9403.ARTANT,B9403.PACKNR,SERIAL NUMBER
,,20230620,165421,6-V-31-3-I,31359739,K1,2400,1139093,4404472
,,20230620,165421,4-V-8-4-Y,31359739,K1,2400,1139093,4404473
,,20230620,165421,6-V-3-11-I,31359739,K1,2400,1139093,4404474
,,20230620,165421,5-H-13-8-Y,31359739,K1,2400,1139093,4404475
,,20230620,165421,1-H-11-12-I,31359739,K1,2400,1139093,4404476
,,20230620,165424,5-H-1-4-Y,30746514,K1,1050,1139118,4404477
,,20230620,165424,2-H-10-7-Y,30746514,K1,1050,1139118,4404478
,,20230620,165423,6-V-33-11-I,30670543,K2,16500,1139254,4404479
,,20230620,165422,6-V-3-11-Y,30746530,K2,6000,1139115,4404480
,,20230620,165422,4-H-46-10-Y,30746530,K2,6000,1139115,4404481
,,20230620,154035,6-H-15-3-Y,985645,K3,36000,3509574,4404482
,,20230620,154035,2-V-39-14-I,987962,L1,9000,3509575,4404483
,,20230620,154035,5-H-10-5-I,987962,L1,9000,3509575,4404484
,,20230620,154034,4-H-40-3-I,982776,K1,15000,3509576,4404485
,,20230620,154033,3-V-4-5-Y,30670537,K1,2250,3509577,4404486
,,20230620,154035,1-V-25-6-Y,982759,K2,36000,3509888,4404487
,,20230620,154035,3-H-43-4-Y,982759,K2,36000,3509888,4404488
,,20230620,154035,6-H-14-8-Y,982759,K1,12000,3509888,4404489
,,20230620,171112,2-H-8-10-Y,31401302,K2,3150,24629811,4404490
,,20230620,171112,3-V-6-3-Y,31401302,K2,3150,24629811,4404491
,,20230620,171112,5-V-9-8-Y,31401302,K2,3150,24629811,4404492
,,20230620,153025,2-V-46-13-I,32361312,L4,8,82598565,4404493
,,20230620,153025,3-V-33-2-I,32361312,L4,8,82598565,4404494
,,20230620,153025,6-H-11-6-I,32361312,L4,8,82598565,4404495
,,20230620,153025,4-V-15-11-I,32361312,L4,8,82598565,4404496
,,20230620,153025,3-V-14-7-I,32361312,L4,8,82598565,4404497
,,20230620,153025,6-V-11-9-I,32361312,L4,8,82598565,4404498
,,20230620,153025,2-V-40-14-I,32361312,L4,8,82598565,4404499
,,20230620,153025,2-H-41-14-I,32361312,L4,8,82598565,4404500
,,20230620,153025,3-H-37-14-I,32361312,L5,8,82598565,4404501
,,20230620,153025,5-H-28-13-I,32361312,L4,8,82598565,4404502
,,20230620,153025,1-V-5-13-I,32361312,L4,8,82598565,4404503
,,20230620,153025,4-H-19-3-I,32361312,L4,8,82598565,4404504
,,20230620,153025,3-V-5-13-I,32361312,L4,8,82598565,4404505
,,20230620,153025,1-H-34-2-I,32361312,L4,8,82598565,4404506
,,20230620,153057,1-H-2-13-I,32240058,L4,320,82598564,4404507
,,20230620,152409,2-H-24-13-I,32249217,L3,96,82598567,4404508
,,20230620,81317,6-V-16-2-I,32257802,L4,24,78138502,4404509
,,20230620,81317,1-H-11-3-I,32257802,L4,24,78138502,4404510
,,20230620,81317,6-H-13-9-I,32257802,L4,24,78138502,4404511
,,20230620,81317,4-V-36-12-I,32257802,L4,24,78138502,4404512
,,20230620,81317,5-V-8-12-I,32257802,L4,24,78138502,4404513
,,20230620,81317,3-H-4-10-I,32257802,L4,24,78138502,4404514
,,20230620,81317,3-H-14-3-I,32257802,L4,24,78138502,4404515
,,20230620,81317,4-H-12-3-I,32257802,L4,24,78138502,4404516
,,20230620,81317,6-V-12-11-I,32257802,L4,24,78138502,4404517
,,20230620,81317,6-H-32-12-I,32257802,L4,24,78138502,4404518
,,20230620,81317,6-V-16-1-I,32257802,L4,24,78138502,4404519
,,20230620,81317,3-V-27-12-I,32257802,L4,24,78138502,4404520
,,20230620,81317,4-V-3-14-I,32257802,L4,24,78138502,4404521
,,20230620,81317,4-H-33-6-I,32257802,L4,24,78138502,4404522
,,20230620,81317,6-H-41-14-I,32257802,L4,24,78138502,4404523
,,20230620,81317,5-V-3-13-I,32257802,L4,24,78138502,4404524
,,20230620,81317,1-V-15-1-I,32257802,L4,24,78138502,4404525
,,20230620,81317,3-H-14-11-I,32257802,L4,24,78138502,4404526
,,20230620,81317,1-V-9-3-I,32257802,L4,24,78138502,4404527
,,20230620,81317,3-V-40-1-I,32257802,L4,24,78138502,4404528
,,20230620,81317,3-V-28-3-I,32257802,L4,24,78138502,4404529
,,20230620,81317,3-V-20-12-I,32257802,L4,24,78138502,4404530
,,20230620,81317,6-H-9-3-I,32257802,L4,24,78138502,4404531
,,20230620,81317,2-H-10-14-I,32257802,L4,24,78138502,4404532
,,20230620,81317,3-H-5-10-I,32257802,L4,24,78138502,4404533
,,20230620,81317,1-V-45-9-I,32257802,L4,24,78138502,4404534
,,20230620,81317,3-H-2-6-I,32257802,L4,24,78138502,4404535
,,20230620,81317,2-V-3-7-I,32257802,L4,24,78138502,4404536
,,20230620,81317,3-H-36-6-I,32257802,L4,24,78138502,4404537
,,20230620,81317,3-H-2-2-I,32257802,L4,24,78138502,4404538
,,20230620,81317,1-V-1-12-I,32257802,L4,24,78138504,4404539
,,20230620,81317,3-V-30-10-I,32257802,L4,24,78138504,4404540
,,20230620,131445,4-V-2-2-I,31401241,K2,15000,85486409,4404541
,,20230620,131445,2-H-39-12-I,32267625,L3,5400,85486410,4404542
,,20230620,131445,6-H-23-6-I,32267625,L3,5400,85486410,4404543
,,20230620,131445,2-H-40-1-I,32267625,L3,5400,85486410,4404544
,,20230620,131445,3-H-24-8-I,32267625,L3,5400,85486410,4404545
,,20230620,131445,5-H-19-3-I,32267625,L3,5400,85486410,4404546
,,20230620,131445,1-H-26-12-I,32267625,L3,5400,85486410,4404547
,,20230620,131445,4-V-13-10-I,32267625,L3,5400,85486410,4404548
,,20230620,192747,2-V-12-3-I,32223914,L4,32,,4404549
,,20230620,111726,1-H-4-13-I,32223914,L4,32,21517289,4404550
,,20230620,111726,1-V-5-3-I,32223914,L4,32,21517289,4404551
,,20230620,111726,1-H-12-6-I,32223914,L4,32,21517289,4404552
,,20230620,111726,4-H-18-13-I,32223914,L4,32,21517289,4404553
,,20230620,111726,6-V-46-9-I,32223914,L4,32,21517289,4404554
,,20230620,73516,6-V-29-13-I,31460263,L4,1280,258301,4404555
,,20230620,73516,4-H-23-12-I,31460263,L1,320,258301,4404556
,,20230620,192017,2-V-27-8-I,31460293,L3,576,,4404557
,,20230620,192331,4-H-8-2-I,31460293,L3,576,,4404558
,,20230620,192357,2-H-28-3-I,31460293,L3,576,,4404559
,,20230620,192222,6-V-14-7-I,31460293,L3,576,,4404560
,,20230620,143508,2-H-13-5-I,32267510,K2,18000,80377284,4404561
,,20230620,143508,6-H-11-5-I,32267510,K2,18000,80377284,4404562
,,20230620,143508,4-V-25-9-I,32267510,K2,18000,80377284,4404563
,,20230620,143508,3-H-15-4-Y,32267510,K2,18000,80377284,4404564
,,20230620,143319,2-H-25-1-Y,31359993,K2,18000,80377328,4404565
,,20230620,150212,4-V-13-4-Y,31410233,K2,18000,80110065,4404566
,,20230620,150212,4-H-32-12-Y,31410233,K2,18000,80110065,4404567
,,20230620,150212,2-H-10-7-I,31410233,K2,3000,80110065,4404568
,,20230620,125956,6-V-25-3-I,32382249,L3,84,51803982,4404569
,,20230620,125956,5-H-20-12-I,32382249,L3,84,51803982,4404570
,,20230620,125956,5-V-21-6-I,32382249,L3,84,51803982,4404571
,,20230620,125956,6-H-21-4-I,32382249,L3,84,51803982,4404572
,,20230620,125956,2-H-23-1-I,32382249,L3,84,51803982,4404573
,,20230620,125956,5-V-19-5-I,32382249,L3,84,51803982,4404574
,,20230620,125956,3-V-9-9-I,32382249,L3,84,51803982,4404575
,,20230620,125956,5-V-16-8-I,32382249,L3,84,51803982,4404576
,,20230620,125956,5-V-15-5-I,32382249,L3,84,51803982,4404577
,,20230620,125956,4-H-22-2-I,32382249,L3,84,51803982,4404578
,,20230620,125956,5-H-20-8-I,32382249,L3,84,51803982,4404579
,,20230620,125956,2-V-35-9-I,32382249,L3,84,51803982,4404580
,,20230620,125956,3-V-18-5-I,32382249,L3,84,51803982,4404581
,,20230620,125956,3-H-22-9-I,32382249,L3,84,51803982,4404582
,,20230620,125956,5-H-25-11-I,32382249,L3,84,51803982,4404583
,,20230620,125956,6-H-27-10-I,32382249,L3,84,51803982,4404584
,,20230621,73039,6-H-16-2-I,32267625,L3,5400,,4404585
,,20230621,73427,6-H-17-2-I,32267625,L3,5400,,4404586
,,20230621,100512,5-V-13-13-I,31460613,L3,1024,,4404587
,,20230621,151630,2-V-13-4-I,31673712,L1,240,,4404588
,,20230621,153421,1-H-21-13-I,31491811,L3,24,,4404589
,,20230621,153608,6-H-30-8-I,31319352,L3,4160,,4404590
,,20230621,154059,6-V-30-9-I,31319352,L3,4160,,4404591
,,20230621,155603,2-H-13-4-I,32298981,L1,420,,4404592
,,20230621,155626,1-V-17-1-I,32298981,L1,360,,4404593
,,20230621,173213,3-H-1-12-I,32290190,L4,192,,4404594
,,20230621,173355,1-V-6-6-I,32213846,L4,192,,4404595
,,20230621,174043,2-V-13-10-I,32213846,L4,192,,4404596
,,20230621,174150,4-H-1-9-I,32290190,L4,192,,4404597
,,20230621,174435,6-H-1-8-I,32213851,L3,960,,4404598
,,20230621,184124,2-V-35-7-I,32223288,L4,160,,4404599
,,20230621,185354,4-H-36-6-I,32290190,L4,192,,4404600
,,20230621,185539,1-V-18-12-I,32213846,L4,192,,4404601
,,20230621,185749,2-V-36-3-I,32290190,L4,192,,4404602
,,20230621,190042,1-V-18-13-I,32290190,L4,192,,4404603
,,20230621,190303,2-V-36-10-I,32290190,L4,192,,4404604
,,20230621,191420,3-H-30-6-I,32290190,L4,192,,4404605
,,20230621,191415,2-H-10-6-I,32213846,L4,192,,4404606
,,20230621,191626,5-H-15-6-I,32213846,L4,192,,4404607
,,20230621,192511,2-H-21-6-I,32213846,L4,192,,4404608
,,20230621,205832,4-H-37-4-I,982759,L2,31200,,4404609
,,20230621,210056,6-V-30-3-I,982821,L1,3750,,4404610
,,20230621,211152,6-H-16-8-I,982821,L1,3750,,4404611
,,20230621,211216,4-V-20-4-I,982776,L1,15000,,4404612
,,20230621,212550,3-H-19-12-I,982778,L1,24000,,4404613
,,20230621,213027,6-V-20-5-I,31359739,K1,2400,,4404614
,,20230621,215106,1-V-14-2-I,31375842,L2,3840,,4404615
,,20230621,220153,4-V-5-7-I,32363433,L4,88,,4404616
,,20230621,101556,4-H-12-9-I,3322,L3,0,,4404617
,,20230621,101223,2-V-17-6-I,3322,L3,0,,4404618
,,20230621,102119,3-V-15-5-I,3322,L3,0,,4404619
,,20230621,110454,2-H-24-11-I,3285,L3,0,,4404620
,,20230621,110857,3-H-18-10-I,3285,L3,0,,4404621
,,20230621,111049,5-V-21-9-I,3285,L3,0,,4404622
,,20230621,164953,1-H-22-6-I,3744,L3,0,,4404623
,,20230621,165122,6-V-29-10-I,3744,L4,0,,4404624
,,20230621,165250,3-V-10-8-I,3744,L3,0,,4404625
,,20230621,165350,2-V-17-7-I,3744,L3,0,,4404626
,,20230621,165451,6-H-15-4-I,3744,L3,0,,4404627
,,20230621,170148,3-H-19-8-I,3744,L3,0,,4404628
,,20230621,170305,5-V-11-5-I,3744,L3,0,,4404629
,,20230621,170414,6-V-23-2-I,3744,L3,0,,4404630
,,20230621,170529,4-H-13-5-I,3744,L3,0,,4404631
,,20230621,170655,6-V-23-13-I,3744,L3,0,,4404632
,,20230621,170851,3-H-3-9-I,3744,L3,0,,4404633
,,20230621,205641,3-V-11-5-I,3744,L3,0,,4404634
,,20230621,205735,4-V-35-8-I,3744,L3,0,,4404635
,,20230621,205845,2-V-28-11-I,3744,L3,0,,4404636
,,20230621,205948,1-H-3-12-I,3744,L3,0,,4404637
,,20230621,210045,4-H-38-6-I,3744,L3,0,,4404638
,,20230621,210152,6-H-30-5-I,3744,L3,0,,4404639
,,20230621,111037,4-H-3-7-I,32208969,L3,144,,4404640
,,20230621,112353,1-H-15-9-I,32208969,L3,144,,4404641
,,20230621,114731,1-V-9-4-I,32208969,L3,144,,4404642
,,20230621,115120,6-V-21-8-I,32208969,L3,144,,4404643
,,20230621,130543,5-V-10-7-I,32208969,L3,144,,4404644
,,20230621,132618,1-V-9-8-I,32208969,L3,144,,4404645
,,20230621,134443,2-H-13-2-I,32208969,L3,144,,4404646
,,20230621,105613,1-H-25-5-I,31492531,L2,60,80616759,4404647
,,20230621,105613,6-V-34-8-I,31492531,L2,60,80616759,4404648
,,20230621,105613,3-H-36-8-I,31492531,L2,60,80616759,4404649
,,20230621,105613,3-H-36-7-I,31492531,L2,60,80616759,4404650
,,20230621,105613,6-V-15-2-I,31492531,L2,60,80616759,4404651
,,20230621,105613,6-V-24-13-I,31492531,L3,60,80616759,4404652
,,20230621,105613,5-H-35-6-I,31492531,L2,60,80616759,4404653
,,20230621,105613,5-H-35-5-I,31492531,L2,60,80616759,4404654
,,20230621,105613,3-V-6-5-I,31492531,L2,60,80616759,4404655
,,20230621,105613,6-H-17-10-I,31492531,L2,60,80616759,4404656
,,20230621,105613,3-V-36-8-I,31492531,L2,60,80616759,4404657
,,20230621,105613,4-V-43-12-I,31492531,L2,60,80616759,4404658
,,20230621,105613,5-V-35-3-I,31492531,L2,60,80616759,4404659
,,20230621,105613,4-H-43-8-I,31492531,L2,60,80616759,4404660
,,20230621,105613,6-V-29-9-I,31492531,L2,60,80616759,4404661
,,20230621,105613,3-H-36-9-I,31492531,L2,60,80616759,4404662
,,20230621,105613,6-H-5-5-I,31492531,L2,60,80616759,4404663
,,20230621,105613,4-H-20-13-I,31492531,L2,60,80616759,4404664
,,20230621,105613,3-V-36-9-I,31492531,L2,60,80616759,4404665
,,20230621,105613,1-V-25-5-I,31492531,L2,60,80616759,4404666
,,20230621,105613,4-H-44-2-I,31492531,L2,60,80616759,4404667
,,20230621,105613,4-H-44-1-I,31492531,L2,60,80616759,4404668
,,20230621,105613,4-H-43-13-I,31492531,L2,60,80616759,4404669
,,20230621,105613,4-H-36-4-I,31492531,L2,60,80616759,4404670
,,20230621,105613,5-V-35-1-I,31492531,L2,60,80616759,4404671
,,20230621,105612,1-H-9-4-I,31492531,L2,60,80616759,4404672
,,20230621,105612,6-V-29-1-I,31492531,L2,60,80616759,4404673
,,20230621,105612,6-H-23-11-I,31492531,L2,60,80616759,4404674
,,20230621,105612,4-V-43-11-I,31492531,L2,60,80616759,4404675
,,20230621,105612,2-V-11-5-I,31492531,L2,60,80616759,4404676
,,20230621,105612,4-H-43-9-I,31492531,L2,60,80616759,4404677
,,20230621,105612,6-H-31-8-I,31492531,L2,60,80616759,4404678
,,20230621,105612,4-H-27-9-I,31492531,L2,60,80616759,4404679
,,20230621,105612,2-H-28-2-I,31492531,L2,60,80616759,4404680
,,20230621,105612,6-V-18-13-I,31492531,L2,60,80616759,4404681
,,20230621,105612,3-H-5-5-I,31492531,L2,60,80616759,4404682
,,20230621,105612,6-H-34-8-I,31492531,L2,60,80616759,4404683
,,20230621,105612,2-H-31-4-I,31492531,L2,60,80616759,4404684
,,20230621,105612,4-H-6-13-I,31492531,L2,60,80616759,4404685
,,20230621,105612,4-H-43-10-I,31492531,L2,60,80616759,4404686
,,20230621,181910,UTKTR2,32298303,L4,960,,4404687
,,20230621,115555,4-H-40-9-I,32339280,L3,840,24630453,4404688
,,20230621,115555,4-V-20-14-I,32339280,L3,840,24630453,4404689
,,20230621,115555,4-V-15-4-I,32339280,L3,840,24630453,4404690
,,20230621,115555,1-V-12-11-I,32339280,L3,840,24630453,4404691
,,20230621,115555,1-V-21-11-I,32339280,L3,840,24630453,4404692
,,20230621,115555,5-H-13-3-I,32339280,L3,840,24630453,4404693
,,20230621,115550,6-H-32-9-Y,31316395,K3,2304,24627551,4404694
,,20230621,115550,5-H-30-9-I,31316395,K3,2304,24627551,4404695
,,20230621,104446,2-V-29-5-I,31312514,L3,576,575947,4404696
,,20230621,104446,6-V-16-3-I,31312514,L3,576,575947,4404697
,,20230621,104446,2-V-39-4-I,31312514,L3,576,575947,4404698
,,20230621,104446,4-V-42-13-I,31312514,L3,576,575947,4404699
,,20230621,104446,3-H-30-8-I,31312514,L3,576,575947,4404700
,,20230621,104446,4-H-46-5-I,31312514,L3,576,575947,4404701
,,20230621,104446,1-H-13-9-I,31312514,L3,576,575947,4404702
,,20230621,183515,6-V-17-7-I,32140027,L4,280,,4404703
,,20230621,185111,5-V-24-7-I,32140027,L4,280,,4404704
,,20230621,183546,2-V-35-1-I,32140027,L4,280,,4404705
,,20230621,71208,6-V-17-13-I,31439996,L4,301,80015554,4404706
,,20230621,71208,4-V-19-7-I,31439996,L4,301,80015554,4404707
,,20230621,71208,6-H-8-7-I,31439996,L4,301,80015554,4404708
,,20230621,71208,4-H-10-11-I,31439996,L4,301,80015554,4404709
,,20230621,71208,2-H-9-9-I,31439996,L4,301,80015554,4404710
,,20230621,71208,3-V-29-11-I,31439996,L4,301,80015554,4404711
,,20230621,71208,1-H-5-12-I,31439996,L4,301,80015554,4404712
,,20230621,71208,2-V-43-12-I,31439996,L4,301,80015554,4404713
,,20230621,71208,4-H-17-1-I,31439996,L4,301,80015554,4404714
,,20230621,71208,1-H-6-10-I,31439996,L4,301,80015554,4404715
,,20230621,71208,6-V-9-1-I,31439996,L4,301,80015554,4404716
,,20230621,71208,3-V-24-6-I,31439996,L4,301,80015554,4404717
,,20230621,71208,4-V-35-7-I,31439996,L4,301,80015554,4404718
,,20230621,71208,2-V-5-2-I,31439996,L4,301,80015554,4404719
,,20230621,71208,1-V-25-2-I,31439996,L4,301,80015554,4404720
,,20230621,71208,5-H-9-9-I,31439996,L4,301,80015554,4404721
,,20230621,71208,2-V-19-3-I,31439996,L4,301,80015554,4404722
,,20230621,71208,6-V-16-9-I,31439996,L4,301,80015554,4404723
,,20230621,104446,3-H-29-13-I,32140068,L3,144,575946,4404724
,,20230621,104446,3-H-19-1-I,32140068,L3,144,575946,4404725
,,20230621,104446,4-H-42-12-I,32140068,L3,144,575946,4404726
,,20230621,104446,6-V-33-9-I,32140068,L3,144,575946,4404727
,,20230621,104446,4-H-40-6-I,32140068,L3,144,575946,4404728
,,20230621,104446,5-V-29-8-I,32140068,L3,144,575946,4404729
,,20230621,104446,4-H-43-11-I,32140068,L3,144,575946,4404730
,,20230621,144438,2-H-28-4-I,32267902,L2,60,30623710,4404731
,,20230621,144438,6-V-20-2-I,32267902,L2,60,30623710,4404732
,,20230621,144438,4-V-33-4-I,32267902,L2,60,30623710,4404733
,,20230621,144438,2-H-28-9-I,32267902,L2,60,30623710,4404734
,,20230621,144438,6-H-18-2-I,32267902,L2,60,30623710,4404735
,,20230621,144438,3-V-1-5-I,32267902,L2,60,30623710,4404736
,,20230621,144438,2-H-15-5-I,32267902,L2,60,30623710,4404737
,,20230621,144438,4-H-3-6-I,32267902,L2,60,30623710,4404738
,,20230621,144435,6-V-24-12-I,32298298,L2,60,30623710,4404739
,,20230621,144435,4-V-9-10-I,32298298,L2,60,30623710,4404740
,,20230621,144435,2-H-23-9-I,32298298,L2,60,30623710,4404741
,,20230621,144435,4-V-35-6-I,32298298,L2,60,30623710,4404742
,,20230621,144435,4-V-21-8-I,32298298,L2,60,30623710,4404743
,,20230621,144435,4-V-21-4-I,32298298,L2,60,30623710,4404744
,,20230621,144435,4-H-13-8-I,32298298,L2,60,30623710,4404745
,,20230621,144435,5-H-14-8-I,32298298,L2,60,30623710,4404746
,,20230621,144435,5-H-7-7-I,32298298,L2,60,30623710,4404747
,,20230621,144435,2-H-12-4-I,32298298,L2,60,30623710,4404748
,,20230621,144435,3-H-29-11-I,32298298,L2,60,30623710,4404749
,,20230621,144435,4-V-36-3-I,32298298,L2,60,30623710,4404750
,,20230621,144436,3-V-10-14-I,32298298,L2,60,30623710,4404751
,,20230621,144436,2-H-29-8-I,32298298,L2,60,30623710,4404752
,,20230621,144436,4-H-36-3-I,32298298,L2,60,30623710,4404753
,,20230621,144436,5-H-3-9-I,32298298,L2,60,30623710,4404754
,,20230621,144436,3-H-14-5-I,32298298,L2,60,30623710,4404755
,,20230621,144436,6-V-8-5-I,32298299,L3,76,30623710,4404756
,,20230621,144436,6-V-2-11-I,32298299,L4,76,30623710,4404757
,,20230621,144436,6-V-32-13-I,32298299,L3,76,30623710,4404758
,,20230621,144436,2-H-17-3-I,32298299,L3,76,30623710,4404759
,,20230621,144436,4-H-11-12-I,32298299,L3,76,30623710,4404760
,,20230621,144436,2-H-36-1-I,32298298,L2,60,30623710,4404761
,,20230621,144436,5-V-4-4-I,32298298,L2,60,30623710,4404762
,,20230621,144436,4-H-36-5-I,32298298,L2,60,30623710,4404763
,,20230621,144436,1-V-21-8-I,32298298,L2,60,30623710,4404764
,,20230621,144436,2-H-1-8-I,32298298,L2,60,30623710,4404765
,,20230621,144436,1-V-2-5-I,32298298,L2,60,30623710,4404766
,,20230621,144436,3-V-5-12-I,32298298,L2,60,30623710,4404767
,,20230621,144436,4-V-22-1-I,32298298,L2,60,30623710,4404768
,,20230621,144436,5-H-18-4-I,32298298,L2,60,30623710,4404769
,,20230621,144436,4-H-15-4-I,32298298,L2,60,30623710,4404770
,,20230621,144436,1-H-3-4-I,32298298,L2,60,30623710,4404771
,,20230621,144436,4-V-22-2-I,32298298,L2,60,30623710,4404772
,,20230621,144436,1-V-17-10-I,32298298,L2,60,30623710,4404773
,,20230621,144436,5-V-19-12-I,32298298,L2,60,30623710,4404774
,,20230621,144436,3-H-28-9-I,32298298,L2,60,30623710,4404775
,,20230621,144436,2-H-15-8-I,32298298,L2,60,30623710,4404776
,,20230621,144436,2-H-36-7-I,32298299,L3,76,30623710,4404777
,,20230621,144437,3-V-10-5-I,32298299,L3,76,30623710,4404778
,,20230621,144437,6-V-18-12-I,32298299,L3,76,30623710,4404779
,,20230621,144437,1-H-15-4-I,32298299,L3,76,30623710,4404780
,,20230621,144437,6-H-23-8-I,32298299,L3,76,30623710,4404781
,,20230621,144437,4-V-37-1-I,32298299,L3,76,30623710,4404782
,,20230621,144437,4-V-21-3-I,32298299,L3,76,30623710,4404783
,,20230621,144436,4-V-21-2-I,32298298,L2,60,30623710,4404784
,,20230621,144436,5-V-8-7-I,32298298,L2,60,30623710,4404785
,,20230621,144436,3-H-25-3-I,32298298,L2,60,30623710,4404786
,,20230621,144436,3-H-12-4-I,32298298,L2,60,30623710,4404787
,,20230621,144436,4-V-24-9-I,32298298,L2,60,30623710,4404788
,,20230621,144437,6-H-17-5-I,32298299,L3,76,30623710,4404789
,,20230621,144437,4-H-35-6-I,32298299,L3,76,30623710,4404790
,,20230621,144437,2-H-19-6-I,32298299,L3,76,30623710,4404791
,,20230621,144437,4-H-26-6-I,32298299,L3,76,30623710,4404792
,,20230621,144437,1-H-21-4-I,32298299,L3,76,30623710,4404793
,,20230621,144438,4-H-40-1-I,32267902,L2,60,30623710,4404794
,,20230621,144438,2-V-37-8-I,32267902,L2,60,30623710,4404795
,,20230621,144438,6-V-18-4-I,32267902,L2,60,30623710,4404796
,,20230621,144438,4-V-26-8-I,32267902,L2,60,30623710,4404797
,,20230621,144438,6-H-12-10-I,32267902,L2,60,30623710,4404798
,,20230621,144438,2-H-13-8-I,32267902,L2,60,30623710,4404799
,,20230621,144438,6-H-21-9-I,32267902,L2,60,30623710,4404800
,,20230621,144438,6-H-20-7-I,32267902,L2,60,30623710,4404801
,,20230621,144437,3-H-9-6-I,32298299,L3,76,30623710,4404802
,,20230621,144437,1-H-16-11-I,32298299,L3,76,30623710,4404803
,,20230621,144437,4-V-25-13-I,32298299,L3,76,30623710,4404804
,,20230621,144437,2-H-9-8-I,32298299,L3,76,30623710,4404805
,,20230621,144437,5-V-23-8-I,32298299,L3,76,30623710,4404806
,,20230621,144437,1-H-15-11-I,32298299,L3,76,30623710,4404807
,,20230621,144437,3-V-17-2-I,32298299,L3,76,30623710,4404808
,,20230621,144437,4-V-12-5-I,32298299,L3,76,30623710,4404809
,,20230621,144437,2-H-5-4-I,32298299,L3,76,30623710,4404810
,,20230621,144437,2-H-37-7-I,32298299,L3,76,30623710,4404811
,,20230621,144437,4-V-39-4-I,32298299,L3,76,30623710,4404812
,,20230621,144437,5-V-2-7-I,32298299,L3,76,30623710,4404813
,,20230621,144437,1-H-11-4-I,32298299,L3,76,30623710,4404814
,,20230621,144437,4-H-16-8-I,32298299,L3,76,30623710,4404815
,,20230621,144437,3-H-24-11-I,32298299,L3,76,30623710,4404816
,,20230621,144437,1-H-18-8-I,32298299,L3,76,30623710,4404817
,,20230621,144437,5-H-15-4-I,32298299,L3,76,30623710,4404818
,,20230621,144437,4-H-28-11-I,32298299,L3,76,30623710,4404819
,,20230621,144437,3-H-7-3-I,32298299,L3,76,30623710,4404820
,,20230621,144437,5-H-24-3-I,32298299,L3,76,30623710,4404821
,,20230621,144438,6-V-18-7-I,32298299,L3,76,30623710,4404822
,,20230621,144438,3-H-16-6-I,32298299,L3,76,30623710,4404823
,,20230621,101815,4-H-2-3-I,31430724,L4,1056,521135,4404824
,,20230621,101815,3-H-3-13-I,31430724,L4,1056,521135,4404825
,,20230621,151005,2-V-11-6-Y,32213652,K2,1728,45597,4404826
,,20230621,123006,2-V-4-3-I,31480435,L4,3072,81540664,4404827
,,20230621,144811,2-V-19-6-I,31491811,L3,24,55380594,4404828
,,20230621,144811,1-V-25-14-I,31491811,L3,24,55380594,4404829
,,20230621,144811,6-H-30-2-I,31491811,L3,24,55380594,4404830
,,20230621,144811,4-H-7-11-I,31491811,L3,24,55380594,4404831
,,20230621,144811,4-V-43-4-I,31491811,L3,24,55380594,4404832
,,20230621,144811,5-V-13-8-I,31491811,L3,24,55380594,4404833
,,20230621,144812,3-V-8-9-I,31491811,L3,24,55380594,4404834
,,20230621,144812,1-V-26-1-I,31491811,L3,24,55380594,4404835
,,20230621,144812,4-H-42-1-I,31491811,L3,24,55380594,4404836
,,20230621,144812,4-V-8-11-I,31491811,L3,24,55380594,4404837
,,20230621,144812,3-V-30-12-I,31491811,L3,24,55380594,4404838
,,20230621,144812,3-V-5-8-I,31491811,L3,24,55380594,4404839
,,20230621,144812,3-H-34-12-I,31491811,L3,24,55380594,4404840
,,20230621,144812,3-H-22-5-I,31491811,L3,24,55380594,4404841
