B9401.KOLLIUTS,B9401.KOLLINR,B9401.SKAPDAT,B9401.SKAPTIM,B9401.FRDPLATS,B9403.ARTNR,B9401.EMBTYP,B9403.ARTANT,B9403.PACKNR
BHD8A,133055380,20230623,192109,6-V-18-5-Y,32380012,K3,72,24641461
BHD8A,133055381,20230623,192109,4-V-16-11-I,32380012,K3,72,24641461
BHD8A,133740898,20230623,192108,3-V-35-9-Y,32380012,K3,72,24641461
BHD8A,133741254,20230623,192108,1-H-24-5-Y,32380012,K3,72,24641461
BHD8A,133741255,20230623,192108,3-H-25-11-Y,32380012,K3,72,24641461
BHD8A,133741634,20230623,192108,4-V-12-13-Y,32380012,K3,72,24641461
D07FB,506917129,20230623,141058,3-H-30-7-I,30624471,K1,9000,3511557
D07FB,506917130,20230623,141058,1-V-25-3-I,30624471,K1,9000,3511557
D07FB,506917131,20230623,141058,2-H-21-1-Y,30624471,K1,9000,3511557
D07FB,506917234,20230623,141058,6-H-10-1-I,30624471,K1,5100,3511557
D0SAA,51041840,20230623,110500,1-H-20-7-I,32249217,L3,96,82599504
D0SAA,51041841,20230623,110500,5-H-8-5-I,32249217,L3,96,82599504
D0SAA,51041842,20230623,110500,4-V-35-13-I,32249217,L3,96,82599504
D0SAA,51041843,20230623,110500,4-V-1-5-I,32249217,L3,96,82599504
D0SAA,51041844,20230623,110500,3-V-17-11-I,32249217,L3,96,82599504
D0SAA,51041894,20230623,110238,4-H-16-2-I,32361312,L4,8,82599499
D0SAA,51041895,20230623,110238,3-H-7-12-I,32361312,L4,8,82599499
D0SAA,51041896,20230623,110238,5-H-9-1-I,32361312,L4,8,82599499
D0SAA,51041897,20230623,110238,3-H-1-10-I,32361312,L4,8,82599499
D0SAA,51041899,20230623,110239,2-V-5-11-I,32361312,L4,8,82599499
D0SAA,51041900,20230623,110239,3-V-5-2-I,32361312,L4,8,82599499
D0SAA,51041901,20230623,110239,5-H-23-7-I,32361312,L4,8,82599499
D0SAA,51041902,20230623,110239,4-H-39-3-I,32361312,L4,8,82599499
D0SAA,51041903,20230623,110239,3-V-33-6-I,32361312,L4,8,82599499
D0SAA,51041904,20230623,110239,4-H-18-14-I,32361312,L4,8,82599499
D0SAA,51041905,20230623,110239,4-H-10-3-I,32361312,L4,8,82599499
D0SAA,51041906,20230623,110239,6-V-21-1-I,32361312,L4,8,82599499
D0SAA,51041907,20230623,110239,5-V-19-9-I,32361312,L4,8,82599499
D0SAA,51041908,20230623,110239,4-H-15-12-I,32361312,L4,8,82599499
D0SAA,51041909,20230623,110239,6-H-5-11-I,32361312,L4,8,82599499
D0SAA,51041910,20230623,110239,1-V-2-2-I,32361312,L4,8,82599499
D0SAA,51041911,20230623,110239,6-V-14-1-I,32361312,L4,8,82599499
D0SAA,51041912,20230623,110239,4-V-38-6-I,32361312,L4,8,82599499
D0SAA,51041913,20230623,110239,5-V-34-14-I,32361312,L4,8,82599499
D0SAA,51041914,20230623,110239,6-V-22-6-I,32361312,L4,8,82599499
D0SAA,51041915,20230623,110239,5-H-19-7-I,32361312,L4,8,82599499
D0SAA,51041916,20230623,110239,2-H-31-9-I,32361312,L4,8,82599499
D0SAA,51041917,20230623,110239,4-V-33-6-I,32361312,L4,8,82599499
D0SAA,51041918,20230623,110239,1-H-9-2-I,32361312,L4,8,82599499
D0SAA,51041919,20230623,110239,1-H-23-12-I,32361312,L4,8,82599499
D0SAA,51041920,20230623,110239,2-V-33-12-I,32361312,L4,8,82599499
D0SAA,51041921,20230623,110239,3-V-31-2-I,32361312,L4,8,82599499
D0SAA,51041922,20230623,110240,2-H-3-14-I,32361312,L5,8,82599499
D0SAA,51041923,20230623,110240,2-V-5-12-I,32361312,L4,8,82599499
D0SAA,51041924,20230623,110240,5-H-5-6-I,32361312,L4,8,82599499
D0SAA,51041925,20230623,110240,1-H-9-12-I,32361312,L4,8,82599499
D0SAA,51041926,20230623,110240,3-H-1-3-I,32361312,L4,8,82599499
D0SAA,51041927,20230623,110240,4-V-1-12-I,32361312,L4,8,82599499
D0SAA,51041928,20230623,110240,1-V-8-7-I,32361312,L4,8,82599499
D0SAA,51041929,20230623,110240,3-V-23-7-I,32361312,L4,8,82599499
D0SAA,51041930,20230623,110240,5-H-8-3-I,32361312,L4,8,82599499
D0SAA,51041931,20230623,110240,6-H-8-12-I,32361312,L4,8,82599499
D0SAA,51041932,20230623,110240,1-V-14-12-I,32361312,L4,8,82599499
D0SAA,51041933,20230623,110240,5-H-35-2-I,32361312,L4,8,82599499
D0SAA,51041934,20230623,110240,4-V-5-6-I,32361312,L4,8,82599499
D0SAA,51041935,20230623,110240,2-V-14-2-I,32361312,L4,8,82599499
D0SAA,51041936,20230623,110240,2-V-24-1-I,32361312,L4,8,82599499
D0SAA,51041937,20230623,110240,3-H-30-14-I,32361312,L4,8,82599499
D0SAA,51041938,20230623,110240,2-H-1-11-I,32361312,L4,8,82599499
D0SAA,51041939,20230623,110240,5-H-11-7-I,32361312,L4,8,82599499
D0SAA,51041940,20230623,110240,5-H-12-3-I,32361312,L4,8,82599499
D0SAA,51041941,20230623,110240,2-V-21-13-I,32361312,L4,8,82599499
D0SAA,51041942,20230623,110240,4-H-17-2-I,32361312,L4,8,82599499
D0SAA,51041943,20230623,110240,1-V-3-7-I,32361312,L4,8,82599499
D0SAA,51041944,20230623,110240,6-H-27-7-I,32361312,L4,8,82599499
D0SAA,51041945,20230623,110240,5-H-33-14-I,32361312,L5,8,82599499
D0SAA,51041946,20230623,110241,1-V-8-6-I,32361312,L4,8,82599499
D0SAA,51041947,20230623,110241,2-V-20-3-I,32361312,L4,8,82599499
D0SAA,51041948,20230623,110241,5-V-34-3-I,32361312,L4,8,82599499
D0SAA,51041949,20230623,110241,3-V-23-6-I,32361312,L4,8,82599499
D0SAA,51041950,20230623,110241,1-V-46-14-I,32361312,L5,8,82599499
D0SAA,51041951,20230623,110241,4-V-27-1-I,32361312,L4,8,82599499
D0SAA,51041952,20230623,110241,3-V-4-6-I,32361312,L4,8,82599499
D0SAA,51041953,20230623,110241,2-V-6-2-I,32361312,L4,8,82599499
D0SAA,51041954,20230623,110241,1-H-8-3-I,32361312,L4,8,82599499
D0SAA,51041955,20230623,110241,4-H-5-7-I,32361312,L4,8,82599499
D0SAA,51041956,20230623,110241,2-H-32-3-I,32361312,L4,8,82599499
D0SAA,51041957,20230623,110241,3-H-16-9-I,32361312,L4,8,82599499
D0SAA,51041958,20230623,110241,2-V-24-3-I,32361312,L4,8,82599499
D0SAA,51041959,20230623,110241,1-H-1-12-I,32361312,L4,8,82599499
D0SAA,51041960,20230623,110241,3-V-2-3-I,32361312,L4,8,82599499
D0SAA,51041961,20230623,110241,5-V-15-3-I,32361312,L4,8,82599499
D0SAA,51041962,20230623,110241,2-V-12-1-I,32361312,L4,8,82599499
D0SAA,51041963,20230623,110241,4-H-4-14-I,32361312,L5,8,82599499
D0SAA,51041964,20230623,110241,6-H-16-12-I,32361312,L4,8,82599499
D0SAA,51041965,20230623,110241,2-V-23-2-I,32361312,L4,8,82599499
D0SAA,51041966,20230623,110241,2-V-22-7-I,32361312,L4,8,82599499
D0SAA,51041967,20230623,110241,6-V-10-10-I,32361312,L4,8,82599499
D0SAA,51041968,20230623,110241,6-V-12-10-I,32361312,L4,8,82599499
D0SAA,51041969,20230623,110241,2-H-12-2-I,32361312,L4,8,82599499
D0SAA,51042365,20230623,110500,5-V-26-12-I,32249217,L3,96,82599504
D0SAA,51042366,20230623,110500,3-V-38-1-I,32249217,L3,96,82599504
D0SAA,51042367,20230623,110500,5-V-22-14-I,32249217,L3,96,82599504
D0SAA,51042368,20230623,110500,2-V-25-9-I,32249217,L3,96,82599504
DP5UA,2834070,20230623,140709,4-V-45-11-I,32312069,L4,36,80098767
DP5UA,2834770,20230623,140709,6-V-46-14-I,32312069,L4,36,80098767
DP5UA,2835923,20230623,140709,4-H-41-6-I,32312069,L4,36,80098767
DP5UA,2836168,20230623,140709,6-H-34-13-I,32312069,L4,36,80098767
DP5UA,2836190,20230623,140709,6-H-44-2-I,32312069,L4,36,80098767
DP5UA,2836630,20230623,140709,5-H-34-7-I,32312069,L4,36,80098767
DP5UA,2858493,20230623,140709,6-H-4-13-I,32312069,L4,36,80098767
DP5UA,2858921,20230623,140709,5-H-20-2-I,32312069,L4,36,80098767
DP5UA,2859300,20230623,140709,1-V-3-13-I,32312069,L4,36,80098767
DP5UA,2859347,20230623,140709,3-V-17-13-I,32312069,L4,36,80098767
DP5UA,2859672,20230623,140709,2-H-43-14-I,32312069,L4,36,80098767
DP5UA,2994229,20230623,140707,4-H-26-11-I,32267911,L2,60,80098766
DP5UA,2994604,20230623,140708,5-V-13-9-I,32267911,L2,60,80098766
DP5UA,2995041,20230623,140708,6-V-12-9-I,32267911,L2,60,80098766
DP5UA,2995403,20230623,140708,2-V-22-8-I,32267911,L2,60,80098766
DP5UA,2995550,20230623,140708,4-H-46-13-I,32267911,L2,60,80098766
DP5UA,3035872,20230623,140708,2-V-9-5-I,32267911,L2,60,80098766
DP5UA,3036710,20230623,140712,4-V-14-1-I,32140004,L4,240,80098770
DP5UA,3092024,20230623,140709,5-H-17-6-I,32213460,L4,36,80098756
DP5UA,3093183,20230623,140708,5-V-8-5-I,32267911,L2,60,80098766
DP5UA,3093286,20230623,140708,2-V-1-4-I,32267911,L2,60,80098766
DP5UA,3094167,20230623,140708,2-V-8-5-I,32267911,L2,60,80098766
DP5UA,3094384,20230623,140708,6-V-21-5-I,32267911,L2,60,80098766
DP5UA,3094632,20230623,140710,4-H-46-12-I,32298333,L3,60,80098755
DP5UA,3094641,20230623,140708,6-H-19-13-I,32267911,L2,60,80098766
DP5UA,3094989,20230623,140710,1-V-11-3-I,32298333,L3,60,80098755
DP5UA,3095282,20230623,140710,3-V-16-6-I,32298333,L3,60,80098755
DP5UA,3096064,20230623,140710,6-H-37-3-I,32298333,L3,60,80098755
DP5UA,3096292,20230623,140710,5-H-24-4-I,32298333,L3,60,80098755
DP5UA,3096736,20230623,140710,2-V-21-4-I,32298333,L3,60,80098755
DP5UA,3097036,20230623,140710,1-H-13-5-I,32298333,L3,60,80098755
DP5UA,3097972,20230623,140710,3-V-13-4-I,32298333,L3,60,80098755
DP5UA,3098420,20230623,140710,5-H-16-5-I,32298333,L3,60,80098755
DP5UA,3099640,20230623,140711,1-V-24-12-I,32298333,L3,60,80098755
DP5UA,3099983,20230623,140711,1-V-9-5-I,32298333,L3,60,80098755
DP5UA,3100662,20230623,140711,4-V-33-10-I,32298333,L3,60,80098755
DP5UA,3102073,20230623,140711,4-H-41-13-I,32298333,L3,60,80098755
DP5UA,3106376,20230623,140711,2-H-22-11-I,32298333,L3,60,80098755
DP5UA,3113371,20230623,140711,4-V-14-5-I,32298333,L3,60,80098755
DP5UA,3113643,20230623,140711,3-H-31-4-I,32298333,L3,60,80098755
DP5UA,3113848,20230623,140711,4-H-22-6-I,32298333,L3,60,80098755
DP5UA,3113978,20230623,140711,2-V-11-10-I,32298333,L3,60,80098755
DP5UA,3114358,20230623,140711,4-H-46-11-I,32298333,L3,60,80098755
DP5UA,3114557,20230623,140711,5-H-15-8-I,32298333,L3,60,80098755
DP5UA,3114684,20230623,140711,5-V-17-2-I,32298333,L3,60,80098755
DP5UA,3114926,20230623,140711,2-H-25-2-I,32298333,L3,60,80098755
DP5UA,3115257,20230623,140711,1-H-11-13-I,32298333,L3,60,80098755
DP5UA,3115554,20230623,140711,4-H-34-8-I,32298333,L3,60,80098755
DP5UA,3116089,20230623,140711,3-H-14-9-I,32298333,L3,60,80098755
DP5UA,3116377,20230623,140711,4-H-30-2-I,32298333,L3,60,80098755
DP5UA,3116565,20230623,140711,3-V-25-8-I,32298333,L3,60,80098755
DP5UA,3117108,20230623,140711,5-V-15-14-I,32298333,L3,60,80098755
DP5UA,3117194,20230623,140711,3-V-38-10-I,32298333,L3,60,80098755
DP5UA,3117488,20230623,140711,5-H-19-12-I,32298333,L3,60,80098755
DP5UA,3117840,20230623,140711,2-H-11-2-I,32298333,L3,60,80098755
DP5UA,3118120,20230623,140711,4-V-34-5-I,32298333,L3,60,80098755
DP5UA,3123883,20230623,140710,3-H-1-9-I,32312069,L4,36,80098767
DP5UA,3124207,20230623,140710,3-V-13-1-I,32312069,L4,36,80098767
DP5UA,3124326,20230623,140710,4-V-42-6-I,32312069,L4,36,80098767
DP5UA,3124592,20230623,140710,4-H-28-12-I,32312069,L4,36,80098767
DP5UA,3124775,20230623,140710,6-V-5-14-I,32312069,L4,36,80098767
DP5UA,3124972,20230623,140710,6-V-45-9-I,32312069,L4,36,80098767
DP5UA,3125233,20230623,140710,6-H-14-10-I,32312069,L4,36,80098767
DP5UA,3125342,20230623,140710,3-H-12-7-I,32312069,L4,36,80098767
DP5UA,3125713,20230623,140710,6-H-37-14-I,32312069,L4,36,80098767
DP5UA,3125917,20230623,140710,1-V-25-9-I,32312069,L4,36,80098767
DP5UA,3126088,20230623,140710,6-V-39-10-I,32312069,L4,36,80098767
DP5UA,3126654,20230623,140710,5-H-40-14-I,32312069,L4,36,80098767
DP5UA,3145576,20230623,140707,6-V-34-10-I,31493364,L4,576,80098768
DP5UA,3155883,20230623,140710,4-H-41-10-I,32312069,L4,36,80098767
DP5UA,3156094,20230623,140710,6-V-40-11-I,32312069,L4,36,80098767
DP5UA,3156351,20230623,140710,3-H-32-11-I,32312069,L4,36,80098767
DP5UA,3156592,20230623,140710,5-V-21-13-I,32312069,L4,36,80098767
DP5UA,3164851,20230623,140711,4-V-46-11-I,32298333,L3,60,80098755
DP5UA,3170429,20230623,140708,3-V-18-7-I,32267911,L2,60,80098766
DP5UA,3170697,20230623,140708,1-H-19-10-I,32267911,L2,60,80098766
DP5UA,3170887,20230623,140708,4-V-30-5-I,32267911,L2,60,80098766
DP5UA,3171113,20230623,140708,4-V-33-11-I,32267911,L2,60,80098766
DP5UA,3171246,20230623,140708,2-H-35-6-I,32267911,L3,60,80098766
DP5UA,3171463,20230623,140708,3-H-9-3-I,32267911,L2,60,80098766
DP5UA,3171751,20230623,140708,2-V-6-8-I,32267911,L2,60,80098766
DP5UA,3171837,20230623,140708,5-V-20-7-I,32267911,L2,60,80098766
DP5UA,3172220,20230623,140708,4-H-35-11-I,32267911,L2,60,80098766
DP5UA,3173324,20230623,140708,5-H-9-12-I,32267911,L2,60,80098766
DP5UA,3174151,20230623,140708,4-V-14-6-I,32267911,L2,60,80098766
DP5UA,3174589,20230623,140708,6-H-31-3-I,32267911,L2,60,80098766
DP5UA,3207059,20230623,140712,3-V-7-13-I,31480753,L1,2000,80098771
DP5UA,3219076,20230623,140712,1-V-41-3-I,32140004,L4,240,80098770
DP5UA,3230560,20230623,140609,6-V-12-6-I,32140004,L4,240,80098769
DP5UA,3236332,20230623,140708,4-V-14-7-I,32267911,L2,60,80098766
DP5UA,3236918,20230623,140709,4-H-22-4-I,32267911,L2,60,80098766
DP5UA,3237111,20230623,140709,4-V-11-12-I,32267911,L2,60,80098766
DP5UA,3237361,20230623,140709,2-H-22-7-I,32267911,L2,60,80098766
DP5UA,3237598,20230623,140709,5-H-8-13-I,32267911,L2,60,80098766
DP5UA,3237860,20230623,140709,6-H-1-4-I,32267911,L2,60,80098766
DP5UA,3240442,20230623,140709,6-V-21-10-I,32267911,L2,60,80098766
DP5UA,3240443,20230623,140709,4-V-12-6-I,32267911,L2,60,80098766
DP5UA,3240446,20230623,140709,5-H-14-3-I,32267911,L2,60,80098766
DP5UA,3241824,20230623,140709,2-H-23-13-I,32267911,L2,60,80098766
ND04R,204566151,20230623,94228,4-H-2-12-I,32363034,L1,96,576356
ND04R,204566152,20230623,94228,6-V-11-5-I,32363034,L1,96,576356
ND04R,204566153,20230623,94228,6-V-9-10-I,32363034,L1,96,576356
ND04R,204566157,20230623,94228,2-V-7-8-I,32363034,L1,96,576356
ND04R,204566185,20230623,94229,1-H-1-8-I,32363034,L1,96,576356
ND04R,204566186,20230623,94229,6-H-23-5-I,32363034,L1,96,576356
ND04R,204566201,20230623,94230,2-V-15-13-I,32363034,L1,96,576356
P4161,87248329,20230623,120037,5-H-3-11-I,32382249,L3,84,51804963
P4161,87248330,20230623,120037,3-H-35-13-I,32382249,L3,84,51804963
P4161,87248331,20230623,120037,4-V-36-9-I,32382249,L3,84,51804963
P4161,87248332,20230623,120038,6-V-32-7-I,32382249,L3,84,51804963
P4161,87248334,20230623,120038,1-H-16-1-I,32382249,L3,84,51804963
P4161,87248335,20230623,120038,6-H-32-8-I,32382249,L3,84,51804963
P4161,87248336,20230623,120038,5-H-23-9-I,32382249,L3,84,51804963
P4161,87248337,20230623,120038,2-H-13-7-I,32382249,L3,84,51804963
P4161,87248338,20230623,120038,4-H-28-1-I,32382249,L3,84,51804963
P4161,87248339,20230623,120038,6-V-16-7-I,32382249,L3,84,51804963
P4161,87248340,20230623,120038,2-V-24-13-I,32382249,L3,84,51804963
P4161,87248341,20230623,120038,4-V-34-12-I,32382249,L3,84,51804963
P4161,87248342,20230623,120038,5-H-14-7-I,32382249,L3,84,51804963
P4161,87248343,20230623,120038,2-H-22-4-I,32382249,L3,84,51804963
P4161,87248344,20230623,120038,6-H-8-8-I,32382249,L3,84,51804963
P4161,87248345,20230623,120038,3-V-33-4-I,32382249,L3,84,51804963
P4161,87248346,20230623,120038,4-H-24-1-I,32382249,L3,84,51804963
P4161,87248347,20230623,120038,6-V-23-7-I,32382249,L3,84,51804963
P4161,87248348,20230623,120038,4-H-33-3-I,32382249,L3,84,51804963
P4161,87248349,20230623,120038,3-V-21-6-I,32382249,L3,84,51804963
P4161,87248350,20230623,120038,3-H-23-5-I,32382249,L3,84,51804963
P4161,87248351,20230623,120038,6-V-1-5-I,32382249,L3,84,51804963
P4161,87248352,20230623,120038,4-H-12-4-I,32382249,L3,84,51804963
P4161,87248353,20230623,120038,5-V-21-8-I,32382249,L3,84,51804963
P4161,87248354,20230623,120038,6-V-31-12-I,32382249,L3,84,51804963
P4161,87248355,20230623,120039,4-H-21-12-I,32382249,L3,84,51804963
AEENA,86016432,20230624,113800,3-V-22-5-I,982777,K2,24000,2641529
AEENA,86016433,20230624,113800,2-V-27-14-I,982777,K2,24000,2641529
AEENA,86016434,20230624,113800,5-H-2-5-I,982777,K1,4800,2641529
AEENA,86016436,20230624,113859,4-V-10-4-Y,986387,K1,18000,2641531
AEENA,86016437,20230624,113859,3-V-5-5-Y,986387,K1,18000,2641531
AEENA,86016438,20230624,113859,4-V-42-8-Y,986387,K1,18000,2641531
AEENA,86016439,20230624,113859,3-V-33-11-Y,986387,K1,18000,2641531
AEENA,86016440,20230624,113859,1-H-25-3-I,986387,K1,18000,2641531
AEENA,86016441,20230624,113859,3-V-19-3-I,986387,K1,18000,2641531
AEENA,86016443,20230624,113859,2-V-25-1-I,986387,K1,18000,2641531
AEENA,86016444,20230624,113859,4-V-36-13-Y,986387,K1,18000,2641531
AEENA,86016445,20230624,113859,5-H-32-13-Y,986387,K1,12000,2641531
AEENA,86016453,20230624,113929,4-H-26-7-Y,985135,K2,15400,2646770
AEENA,86016454,20230624,113929,3-V-5-5-I,985135,K2,16800,2646770
AEENA,86016456,20230624,113929,5-V-33-1-Y,985135,K1,11200,2646770
AEENA,86016458,20230624,114229,2-H-24-7-I,986077,K2,15000,2641580
AEENA,86016459,20230624,114229,5-H-36-9-Y,986075,K1,15000,2641580
AEENA,86016460,20230624,114229,5-H-14-9-Y,986075,K1,15000,2641580
AEENA,86016461,20230624,114229,1-H-21-7-Y,30746529,K1,12000,2641580
AEENA,86028829,20230624,114429,5-V-9-5-I,30746710,K2,15200,2634357
BHD8A,126180375,20230624,104606,6-V-9-13-Y,32380012,K3,72,24657866
BHD8A,126180842,20230624,104606,3-V-8-5-Y,32380012,K3,72,24657866
BHD8A,126185096,20230624,104606,5-H-24-5-I,32380012,K3,72,24657866
BHD8A,126185097,20230624,104606,6-H-9-8-Y,32380012,K3,72,24657866
BHD8A,126185288,20230624,104606,6-H-35-13-Y,32380012,K3,72,24657866
BHD8A,126187036,20230624,104606,2-V-28-1-Y,32380012,K3,72,24657866
BHD8A,126198970,20230624,104606,3-H-16-10-Y,32380012,K3,72,24657866
BHD8A,126198971,20230624,104606,4-H-6-9-Y,32380012,K3,72,24657866
BHD8A,126202103,20230624,104606,1-V-17-14-Y,32380012,K3,72,24657866
BHD8A,126203257,20230624,104607,6-H-9-8-I,32380012,K3,72,24657866
BHD8A,126203258,20230624,104607,5-V-27-3-I,32380012,K3,72,24657866
BHD8A,126204240,20230624,104607,3-H-25-9-Y,32380012,K3,72,24657866
BHD8A,126986472,20230624,104606,5-H-27-5-I,32380012,K3,72,24657866
BHD8A,127003919,20230624,104606,3-V-12-3-I,32380012,L4,72,24661855
BHD8A,127007863,20230624,104606,2-H-21-5-I,32380012,K3,72,24661855
BHD8A,127009278,20230624,104606,4-H-10-6-I,32380012,K3,72,24661855
BHD8A,127009279,20230624,104606,4-H-10-6-Y,32380012,K3,72,24661855
BHD8A,127009799,20230624,104606,2-V-20-6-I,32380012,K3,72,24661855
BHD8A,127010093,20230624,104606,1-V-6-5-Y,32380012,K3,72,24661855
BHD8A,127010611,20230624,104606,4-H-6-9-I,32380012,K3,72,24661855
BHD8A,132437517,20230624,104607,5-H-17-8-Y,32380012,K3,72,24657866
BHD8A,132437518,20230624,104607,2-H-24-1-Y,32380012,K3,72,24657866
BHD8A,132437709,20230624,104607,6-H-15-8-Y,32380012,K3,72,24657866
BHD8A,132445140,20230624,104606,5-V-17-4-Y,32380012,K3,72,24661855
BHD8A,132445141,20230624,104606,4-H-26-7-I,32380012,K3,72,24661855
D0SAA,51096605,20230624,163753,1-H-26-14-I,32361535,L4,54,82599639
D0SAA,51096606,20230624,163753,4-H-9-13-I,32361535,L4,54,82599639
D0SAA,51096608,20230624,163753,6-H-6-6-I,32361535,L4,54,82599639
D0SAA,51096609,20230624,163753,3-V-40-3-I,32361535,L4,54,82599639
D0SAA,51096610,20230624,163753,1-H-25-14-I,32361535,L4,54,82599639
D0SAA,51096612,20230624,163753,3-V-40-11-I,32361535,L4,54,82599639
D0SAA,51096613,20230624,163753,4-H-14-13-I,32361535,L4,54,82599639
33186,71631,20230626,75659,4-V-1-8-I,32298298,L2,60,
33186,71645,20230626,81938,6-V-2-9-I,32361312,L4,8,
33186,71646,20230626,81843,1-H-4-9-I,32361312,L4,8,
33186,71670,20230626,95037,5-V-12-8-I,32382249,L3,84,
33186,71681,20230626,101459,5-H-20-6-I,31480337,L3,2160,
33186,71708,20230626,112221,2-H-10-4-I,31480337,L3,2160,
33186,71748,20230626,125858,1-V-2-13-I,32140004,L4,240,
33186,71772,20230626,134622,3-H-26-4-I,32298333,L3,60,
33186,71780,20230626,141811,3-V-4-3-I,31493387,L4,256,
33186,71783,20230626,142011,3-V-4-1-I,32382362,L4,240,
33186,71792,20230626,143722,3-V-37-2-I,31430607,L3,512,
33186,71797,20230626,144149,4-V-15-7-I,32382362,L4,240,
33186,71798,20230626,144149,3-V-31-10-I,32382362,L4,240,
33186,71805,20230626,145440,5-H-22-10-I,32255344,K2,2052,
33186,71808,20230626,145449,1-V-10-6-I,32232813,L4,18,
33186,71809,20230626,145559,2-V-33-4-I,32255344,K2,2052,
33186,71811,20230626,150117,2-V-38-10-I,32298901,L3,100,
33186,71812,20230626,150422,4-H-16-1-I,32298903,L3,100,
33186,71816,20230626,150854,2-H-29-6-I,32298901,L3,100,
33186,71822,20230626,151349,2-V-18-11-I,32298901,L3,100,
33186,71823,20230626,151950,2-V-31-4-I,32298903,L3,100,
33186,71824,20230626,212714,6-H-36-4-I,32298903,L3,100,
33186,71825,20230626,205538,2-V-16-14-I,32298903,L3,100,
33186,71826,20230626,204905,6-V-34-13-I,32298903,L3,100,
33186,71827,20230626,205603,4-V-44-12-I,32298903,L3,100,
33186,71829,20230626,151635,4-V-26-7-I,32298901,L3,100,
33186,71833,20230626,152229,4-V-7-4-I,32298902,L3,100,
33186,71834,20230626,152259,3-H-28-5-I,32298902,L3,100,
33186,71835,20230626,152358,1-V-25-11-I,32276984,L1,1600,
33186,71836,20230626,152429,5-V-23-1-I,31316051,L4,8000,
33186,71840,20230626,161129,4-V-3-13-I,32298904,L4,100,
33186,71841,20230626,152640,1-H-25-12-I,32298904,L3,100,
33186,71842,20230626,152915,6-H-11-9-I,32298901,L3,100,
33186,71845,20230626,153214,3-H-26-2-I,32298901,L3,100,
33186,71846,20230626,153141,2-H-36-10-I,32298901,L3,100,
33186,71854,20230626,160808,5-H-41-9-I,32382362,L4,240,
33186,71855,20230626,162117,3-H-1-8-I,32298904,L3,100,
33186,71867,20230626,162346,3-V-18-8-I,32298904,L3,100,
33186,71868,20230626,204238,5-H-33-1-I,32298904,L3,100,
33186,71869,20230626,204700,4-V-4-5-I,32298904,L3,100,
33186,71873,20230626,163124,4-V-34-2-I,32298902,L3,100,
33186,71874,20230626,163351,6-V-35-3-I,32298902,L3,100,
33186,71875,20230626,163201,4-H-34-10-I,32298902,L3,100,
33186,71876,20230626,205517,6-V-35-14-I,32298902,L3,100,
33186,71877,20230626,205615,6-H-36-1-I,32298902,L3,100,
33186,71878,20230626,210843,4-V-45-5-I,32298902,L3,100,
33186,71879,20230626,211836,5-V-36-2-I,32298902,L3,100,
33186,71880,20230626,211956,6-V-28-12-I,32298902,L3,100,
33186,71881,20230626,212232,4-H-45-4-I,32298902,L3,100,
33186,71882,20230626,212106,3-V-29-7-I,32298902,L3,100,
33186,71883,20230626,212040,3-H-7-10-I,32298902,L3,100,
33186,71884,20230626,163239,3-V-17-7-I,32232813,L4,18,
33186,71922,20230626,183414,1-V-14-4-I,32222712,L2,3456,
33186,71925,20230626,184915,3-H-34-13-I,32361308,L4,24,
33186,71932,20230626,190555,5-V-15-2-I,31460664,L1,2400,
33186,71935,20230626,191124,4-V-43-14-I,31316051,L4,8000,
33186,71959,20230626,204437,3-V-16-7-I,32298901,L3,100,
33186,71960,20230626,204728,2-V-38-12-I,32298901,L3,100,
33186,71961,20230626,204914,4-V-24-13-I,32298901,L3,100,
33186,71965,20230626,204849,3-V-19-5-I,32298904,L3,100,
33186,71968,20230626,205829,5-H-5-14-I,31499915,L5,592,
33186,71970,20230626,210435,1-H-24-7-I,31459815,L3,12,
33186,71979,20230626,212428,4-V-45-4-I,32298902,L3,100,
33186,71980,20230626,212530,6-H-25-3-I,32298902,L3,100,
33186,71981,20230626,212553,6-V-36-3-I,32298902,L3,100,
33186,71982,20230626,212741,3-V-35-10-I,32298902,L3,100,
